system,family,n,paths_total,path_index,method,iterations
katsura5,katsura,5,16,13,order3_apriori,success,1.0,0.0849085,20
katsura5,katsura,5,16,14,order3_apriori,success,1.0,0.616699375,37
katsura5,katsura,5,16,15,order3_apriori,success,1.0,0.096789125,32
katsura5,katsura,5,16,16,order3_apriori,success,1.0,0.254358,68
katsura6,katsura,6,32,1,order3_apriori,success,1.0,0.617333417,41
katsura6,katsura,6,32,2,order3_apriori,success,1.0,0.308345125,51
katsura6,katsura,6,32,3,order3_apriori,success,1.0,0.701646958,32
katsura6,katsura,6,32,4,order3_apriori,success,1.0,0.146957959,30
katsura6,katsura,6,32,5,order3_apriori,success,1.0,0.729786916,73
katsura6,katsura,6,32,6,order3_apriori,success,1.0,0.221798208,40
katsura6,katsura,6,32,7,order3_apriori,success,1.0,0.682264125,66
katsura6,katsura,6,32,8,order3_apriori,success,1.0,0.506015792,30
katsura6,katsura,6,32,9,order3_apriori,success,1.0,0.308258791,48
katsura6,katsura,6,32,10,order3_apriori,success,1.0,0.594624,43
katsura6,katsura,6,32,11,order3_apriori,success,1.0,0.20172875,36
katsura6,katsura,6,32,12,order3_apriori,success,1.0,0.5631605,54
katsura6,katsura,6,32,13,order3_apriori,success,1.0,0.451488833,35
katsura6,katsura,6,32,14,order3_apriori,success,1.0,0.191534459,39
katsura6,katsura,6,32,15,order3_apriori,success,1.0,0.4733,34
katsura6,katsura,6,32,16,order3_apriori,success,1.0,0.150055209,28
katsura6,katsura,6,32,17,order3_apriori,success,1.0,0.729258875,43
katsura6,katsura,6,32,18,order3_apriori,success,1.0,0.174704041,31
katsura6,katsura,6,32,19,order3_apriori,success,1.0,0.592536,43
katsura6,katsura,6,32,20,order3_apriori,success,1.0,0.212132791,41
katsura6,katsura,6,32,21,order3_apriori,success,1.0,0.545793792,40
katsura6,katsura,6,32,22,order3_apriori,success,1.0,0.200287875,36
katsura6,katsura,6,32,23,order3_apriori,success,1.0,0.522229167,54
katsura6,katsura,6,32,24,order3_apriori,success,1.0,0.172833417,34
katsura6,katsura,6,32,25,order3_apriori,success,1.0,0.537887,33
katsura6,katsura,6,32,26,order3_apriori,success,1.0,0.626211375,64
katsura6,katsura,6,32,27,order3_apriori,success,1.0,0.333954042,59
katsura6,katsura,6,32,28,order3_apriori,success,1.0,0.697286166,49
katsura6,katsura,6,32,29,order3_apriori,success,1.0,0.487350375,23
katsura6,katsura,6,32,30,order3_apriori,success,1.0,0.163760041,27
katsura6,katsura,6,32,31,order3_apriori,success,1.0,0.796032125,64
katsura6,katsura,6,32,32,order3_apriori,success,1.0,0.242499541,43
random(2^3),random_dense,3,8,1,order3_apriori,success,1.0,0.044077125,19
random(2^3),random_dense,3,8,2,order3_apriori,success,1.0,0.046601167,20
random(2^3),random_dense,3,8,3,order3_apriori,success,1.0,0.342302292,16
random(2^3),random_dense,3,8,4,order3_apriori,success,1.0,0.04109075,21
random(2^3),random_dense,3,8,5,order3_apriori,success,1.0,0.0292355,15
random(2^3),random_dense,3,8,6,order3_apriori,success,1.0,0.042560542,18
random(2^3),random_dense,3,8,7,order3_apriori,success,1.0,0.025663292,13
random(2^3),random_dense,3,8,8,order3_apriori,success,1.0,0.050439166,23
random(2^4),random_dense,4,16,1,order3_apriori,success,1.0,0.080056042,18
random(2^4),random_dense,4,16,2,order3_apriori,success,1.0,0.610538,34
random(2^4),random_dense,4,16,3,order3_apriori,success,1.0,0.853016375,131
random(2^4),random_dense,4,16,4,order3_apriori,success,1.0,0.174102542,29
random(2^4),random_dense,4,16,5,order3_apriori,success,1.0,0.358069958,25
random(2^4),random_dense,4,16,6,order3_apriori,success,1.0,0.491873625,46
random(2^4),random_dense,4,16,7,order3_apriori,success,1.0,0.136838459,37
random(2^4),random_dense,4,16,8,order3_apriori,success,1.0,0.538061125,52
random(2^4),random_dense,4,16,9,order3_apriori,success,1.0,0.093857541,24
random(2^4),random_dense,4,16,10,order3_apriori,success,1.0,0.071605667,16
random(2^4),random_dense,4,16,11,order3_apriori,success,1.0,1.016790542,125
random(2^4),random_dense,4,16,12,order3_apriori,success,1.0,0.116370334,25
random(2^4),random_dense,4,16,13,order3_apriori,success,1.0,0.417942708,33
random(2^4),random_dense,4,16,14,order3_apriori,success,1.0,0.05043075,11
random(2^4),random_dense,4,16,15,order3_apriori,success,1.0,0.137032083,29
random(2^4),random_dense,4,16,16,order3_apriori,success,1.0,0.440563708,41
random(2^5),random_dense,5,32,1,order3_apriori,success,1.0,0.153675625,17
random(2^5),random_dense,5,32,2,order3_apriori,success,1.0,0.550396334,33
random(2^5),random_dense,5,32,3,order3_apriori,success,1.0,1.085493042,72
random(2^5),random_dense,5,32,4,order3_apriori,success,1.0,0.287505833,20
random(2^5),random_dense,5,32,5,order3_apriori,success,1.0,0.741929125,20
random(2^5),random_dense,5,32,6,order3_apriori,success,1.0,0.49623075,27
random(2^5),random_dense,5,32,7,order3_apriori,success,1.0,0.191076709,22
random(2^5),random_dense,5,32,8,order3_apriori,success,1.0,0.462900625,21
random(2^5),random_dense,5,32,9,order3_apriori,success,1.0,0.376990375,36
random(2^5),random_dense,5,32,10,order3_apriori,success,1.0,0.933076542,19
random(2^5),random_dense,5,32,11,order3_apriori,success,1.0,0.744410917,38
random(2^5),random_dense,5,32,12,order3_apriori,success,1.0,0.233814542,29
random(2^5),random_dense,5,32,13,order3_apriori,success,1.0,0.487919333,15
random(2^5),random_dense,5,32,14,order3_apriori,success,1.0,0.690319625,60
random(2^5),random_dense,5,32,15,order3_apriori,success,1.0,0.119115666,15
random(2^5),random_dense,5,32,16,order3_apriori,success,1.0,0.406411208,21
random(2^5),random_dense,5,32,17,order3_apriori,success,1.0,0.165774125,22
random(2^5),random_dense,5,32,18,order3_apriori,success,1.0,0.895796709,48
random(2^5),random_dense,5,32,19,order3_apriori,success,1.0,0.169208166,24
random(2^5),random_dense,5,32,20,order3_apriori,success,1.0,0.481063334,39
random(2^5),random_dense,5,32,21,order3_apriori,success,1.0,0.44980725,32
random(2^5),random_dense,5,32,22,order3_apriori,success,1.0,0.410599875,23
random(2^5),random_dense,5,32,23,order3_apriori,success,1.0,0.114874417,16
random(2^5),random_dense,5,32,24,order3_apriori,success,1.0,0.417265542,26
random(2^5),random_dense,5,32,25,order3_apriori,success,1.0,0.465552958,36
random(2^5),random_dense,5,32,26,order3_apriori,success,1.0,0.207415959,28
random(2^5),random_dense,5,32,27,order3_apriori,success,1.0,0.457830167,33
random(2^5),random_dense,5,32,28,order3_apriori,success,1.0,0.363450333,19
